"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","CBB_3mon","DM_gravity","DM_nirs","height_1st_branch","yield_ha","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8","lodging1_3_4mon","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202328BCPRC_repe_rep2_SMB2446-2_33",2,33,11,3,"check","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,2,1.3,0,1,36.6472096041531,37.5,270,12.2916666666667,5.9,NA,NA,4,1,NA,15,4.1,8,20,2,270,40,6,3,1,3,2,29,1740,199,20,17,1,3,1,1,NA,6,85,12.2916666666667,4.50455284717716
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia","Tai8","202328BCPRC_repe_rep2_TAI8_28",2,28,10,3,"check","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,2.8,1.5,1,1,32.3884922901199,37.1,150,8.54166666666666,4.1,NA,NA,5,2,NA,9,3.2,12,20,3,270,40,6,1,1,3,2,18,1930,179,6,19,1,2,1,3,NA,6,95,8.54166666666667,2.76651704978107
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_CG1141-1_44",3,44,15,2,"check"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",4.5,13.9,0.9,0.6,0,1,30.9117486338798,33.2,230,23.3333333333333,11.2,NA,NA,4,1,NA,25,7.8,8,20,2,230,40,5,3,1,2,3,50,1000,85,7,17,1,3,1,1,NA,6,85,23.3333333333333,7.21274134790528
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_CM4919-1_41",3,41,14,2,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1.1,2.5,2.8,1.7,1,1,32.7230388423458,31.1,180,20.625,9.9,NA,NA,5,1,NA,19,8.5,12,20,1,290,40,6,3,1,2,2,30,2900,274,15,20,1,2,1,5,NA,6,100,20.625,6.74912676123382
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_COL2215_45",3,45,15,3,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,1.9,1.5,2,1,33.6442783945346,36.2,135,12.2916666666667,5.9,NA,NA,3,2,NA,12,4.5,6,20,4,200,40,6,3,2,3,2,29,1300,129,0,17,2,2,1,1,NA,6,85,12.2916666666667,4.13544255266156
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_GM11319-3_48",3,48,16,1,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",4.4,8.9,16.2,10.2,NA,1,31.046875,28.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,168,NA,4,NA,NA,1,NA,NA,6,20,NA,NA
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_GM11365-2_43",3,43,15,1,"test","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","GM11365-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,2,1,NA,NA,110,1.04166666666667,0.5,NA,NA,3,1,NA,0,0,6,20,4,210,40,2,3,1,5,1,4,NA,NA,10,4,1,2,1,6,NA,6,20,1.04166666666667,NA
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_GM11781-1_40",3,40,14,3,"test"," (Operator: lizbethpino, Time: )","GM11781-1","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,10.5,5.3,NA,1,28.5857819905213,32.5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,66,NA,19,NA,NA,1,NA,NA,6,95,NA,NA
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_GM3426-5_54",3,54,18,1,"check"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","GM3426-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",8.2,18.4,10,5.5,3,1,24.7685151237397,30.8,140,10.625,5.1,NA,NA,5,1,NA,11,2.8,10,20,3,320,50,3,3,2,3,3,36,2300,118,4,3,3,3,1,6,NA,6,15,10.625,2.63165473189734
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_GM4486-11_46",3,46,16,3,"test","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","GM4486-11","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,8.7,5.5,2,1,22.4496415770609,20.4,110,5,2.4,NA,NA,3,3,NA,0,0,6,20,3,230,30,2,3,2,4,3,12,580,22,0,6,1,3,1,8,NA,6,30,5,1.12248207885304
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM3536-44_47",3,47,16,2,"check"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","SM3536-44","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,9.7,5.1,3,1,22.6783923705722,22.1,100,13.3333333333333,6.4,NA,NA,3,2,NA,4,3.2,8,20,3,230,60,2,3,1,2,3,26,1910,75,0,1,1,2,1,5,NA,6,5,13.3333333333333,3.02378564940962
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM4569-17_49",3,49,17,1,"test"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","SM4569-17","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,12.1,6.9,4,1,21.5148044692737,13.7,115,8.54166666666666,4.1,NA,NA,4,1,NA,4,2.1,10,20,3,280,50,3,3,1,3,3,28,370,12,4,3,1,3,1,7,NA,6,15,8.54166666666667,1.83772288175046
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM4850-8_52",3,52,18,3,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,14.2,8.7,3,1,24.8909282700422,24.3,160,4.16666666666667,2,NA,NA,4,2,NA,0,0,10,20,3,310,40,1,3,2,4,3,8,500,26,0,1,1,3,1,8,NA,6,5,4.16666666666667,1.03712201125176
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM4891-13_50",3,50,17,2,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM4952-5_53",3,53,18,2,"test"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","SM4952-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2.7,6,18.2,13.2,4,1,28.0461862308073,30.2,85,20,9.6,NA,NA,4,1,NA,22,7.8,10,20,3,290,4,5,3,2,3,3,37,4340,302,4,6,2,3,1,6,NA,6,30,20,5.60923724616146
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM4963-25_51",3,51,17,3,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,13.1,7,3,1,30.5380658436214,29.1,75,3.125,1.5,NA,NA,3,3,NA,2,1,6,20,4,210,40,3,3,1,4,3,5,530,44,20,4,1,3,1,6,NA,6,20,3.125,0.954314557613169
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM5008-33_37",3,37,13,1,"test"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","SM5008-33","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2.7,6.9,11.8,5.5,3,1,30.5229198966408,31.9,170,20.4166666666667,9.8,NA,NA,4,1,NA,11,5.7,10,20,2,300,50,5,3,2,3,3,28,2110,175,7,6,3,2,1,5,NA,6,30,20.4166666666667,6.23176281223084
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia",NA,"202328BCPRC_repe_rep3_SM5564-6_38",3,38,13,2,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1,NA,NA,6,100,NA,NA
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202328BCPRC_repe_rep3_SMB2446-2_39",3,39,13,3,"check","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,2.2,1.1,0,1,39.7806382978723,42.4,260,8.125,3.9,NA,NA,4,1,NA,7,1.9,8,20,1,260,50,6,3,1,4,3,24,270,35,20,19,1,2,1,1,NA,6,95,8.125,3.23217686170212
2023,"202328BCPRC_repe","202328BCPRC_repe",4,4,"2023-June-02","2024-February-20","Repelon. Atlantico, Colombia","Tai8","202328BCPRC_repe_rep3_TAI8_42",3,42,14,1,"check","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,3.1,1.5,2,1,31.7152027027027,33.9,115,13.3333333333333,6.4,NA,NA,4,2,NA,5,3.1,12,20,2,220,40,5,1,2,2,3,30,650,58,25,20,2,2,1,3,NA,6,100,13.3333333333333,4.22869369369368
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_CG1141-1_17",1,17,6,2,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",4.2,9,2.2,1.3,2,1,36.3974960629921,38.7,90,21.25,10.2,NA,NA,5,1,NA,25,6.3,10,20,1,210,20,6,3,1,3,2,65,3580,405,0,20,1,3,1,1,NA,6,100,21.25,7.73446791338582
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_CM4919-1_1",1,1,1,1,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",0.2,0.4,1.7,1,0,1,34.4185595977521,36.7,170,22.9166666666667,11,NA,NA,4,1,NA,25,7.8,10,20,3,170,20,6,3,1,2,3,66,3770,389,0,20,1,3,1,5,NA,6,100,22.9166666666667,7.88758657448487
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_COL2215_4",1,4,2,3,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",8,18.4,1.6,0.7,4,1,35.9795618051014,39.1,90,26.4583333333333,12.7,NA,NA,4,1,NA,29,12.1,10,20,2,200,30,2,3,1,1,3,35,3440,382,2,2,1,3,1,1,NA,6,10,26.4583333333333,9.5195923942664
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_GM11319-3_16",1,16,6,3,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-1.6,-1.1,9.9,6.8,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_GM11365-2_11",1,11,4,2,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-2.5,-2.5,9.2,4.7,4,NA,26.814457392571,24.1,40,8.54166666666666,4.1,NA,NA,NA,2,NA,7,4,10,20,3,210,20,1,3,1,2,3,8,2930,184,0,1,1,3,NA,7,NA,6,5,8.54166666666667,2.29040156894877
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_GM11781-1_15",1,15,5,3,"test"," (Operator: lizbethpino, Time: )","GM11781-1","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_GM3426-5_8",1,8,3,2,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",2,3.7,8.4,3.2,3,1,29.7239711934156,32.5,120,24.375,11.7,NA,NA,4,1,NA,24,9.9,10,20,2,230,20,4,3,1,1,3,43,4220,332,0,4,2,3,1,5,NA,6,20,24.375,7.24521797839505
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_GM4486-11_7",1,7,3,1,"test"," (Operator: lizbethpino, Time: )","GM4486-11","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-2.6,-2.7,7,3.3,2,1,22.5095450852965,22.1,70,5.41666666666667,2.6,NA,NA,3,2,NA,7,2.4,6,20,4,180,20,1,3,1,2,2,12,1280,49,0,2,1,3,1,5,NA,6,10,5.41666666666667,1.21926702545356
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM3536-44_14",1,14,5,2,"check"," (Operator: lizbethpino, Time: )","SM3536-44","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-1.7,-2.4,5.6,2.6,3,1,23.2962686567164,23.1,90,35.4166666666667,17,NA,NA,4,2,NA,30,15.5,10,20,2,260,30,5,2,1,1,3,43,4480,192,4,5,1,3,1,5,NA,6,25,35.4166666666667,8.2507618159204
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM4569-17_12",1,12,4,1,"test"," (Operator: lizbethpino, Time: )","SM4569-17","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-2.1,-2.1,13.8,7.8,3,1,27.8936241610738,26.4,80,15.2083333333333,7.3,NA,NA,4,1,NA,9,7,10,20,2,260,20,1,3,1,1,3,10,3200,220,0,3,1,3,1,7,NA,6,15,15.2083333333333,4.2421553411633
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM4850-8_10",1,10,4,3,"test"," (Operator: lizbethpino, Time: )","SM4850-8","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM4891-13_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","SM4891-13","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM4952-5_9",1,9,3,3,"test"," (Operator: lizbethpino, Time: )","SM4952-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-1.7,-2.1,10,5.2,3,1,25.5949062341612,25.1,80,20.8333333333333,10,NA,NA,3,1,NA,18,9.4,10,20,2,230,20,3,3,1,1,3,25,4180,234,1,3,1,3,1,8,NA,6,15,20.8333333333333,5.33227213211691
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM4963-25_13",1,13,5,1,"test"," (Operator: lizbethpino, Time: )","SM4963-25","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM5008-33_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM5008-33","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep1_SM5564-6_6",1,6,2,1,"test"," (Operator: lizbethpino, Time: )","SM5564-6","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-2.6,-2.8,7.4,3.6,0,1,25.4283459315251,22.6,270,14.375,6.9,NA,NA,4,1,NA,6,6.8,10,20,2,270,30,1,3,1,2,3,6,2380,131,3,1,1,3,1,5,NA,6,5,14.375,3.65532472765673
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202329BCPRC_stom_rep1_SMB2446-2_18",1,18,6,1,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",4.7,9.8,2.3,1.3,0,1,36.4057764913163,40.4,220,33.5416666666667,16.1,NA,NA,4,1,NA,40,14,12,20,1,220,30,6,3,1,1,3,65,4480,507,0,16,1,2,1,1,NA,6,80,33.5416666666667,12.211104198129
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia","Tai8","202329BCPRC_stom_rep1_TAI8_5",1,5,2,2,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-0.1,0.2,1,0.6,2,1,29.7774640657084,28.7,130,56.875,27.3,NA,NA,4,1,NA,45,25.2,10,20,2,190,20,6,1,2,1,3,60,4230,334,0,13,1,2,1,4,NA,6,65,56.875,16.9359326873717
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_CG1141-1_36",2,36,12,1,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",5.6,8.3,2,1.2,1,2,35.3890766694146,36.8,110,21.25,10.2,NA,NA,5,1,NA,30,6.1,10,20,1,210,30,6,3,1,3,2,75,2720,294,0,20,1,2,1,1,NA,6,100,21.25,7.5201787922506
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_CM4919-1_26",2,26,9,2,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",0,-0.3,2.3,0.8,1,1,33.1442223249364,35.2,110,42.5,20.4,NA,NA,5,1,NA,45,18.2,12,20,1,230,30,6,3,1,1,3,65,4790,463,0,20,1,3,1,4,NA,6,100,42.5,14.086294488098
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_COL2215_32",2,32,11,2,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",6.2,11.8,1.5,0.9,3,1,35.6852449223417,38.4,110,36.4583333333333,17.5,NA,NA,4,1,NA,30,14.6,12,20,2,220,20,6,3,1,2,3,56,4700,515,0,12,1,3,1,1,NA,6,60,36.4583333333333,13.0102455446037
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_GM11319-3_28",2,28,10,3,"test"," (Operator: lizbethpino, Time: )","GM11319-3","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,5,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_GM11365-2_33",2,33,11,3,"test"," (Operator: lizbethpino, Time: )","GM11365-2","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,10.3,5.8,3,3,27.5142857142857,29.5,50,5.83333333333333,2.8,NA,NA,4,1,NA,7,2.5,8,20,3,180,20,1,3,1,2,3,12,2130,142,0,2,2,3,1,8,NA,6,10,5.83333333333333,1.605
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_GM11781-1_30",2,30,10,1,"test"," (Operator: lizbethpino, Time: )","GM11781-1","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,NA,NA
2023,"202329BCPRC_stom","202329BCPRC_stom",4,4,"2023-June-01","2024-February-19","Santo Tomas. Atlantico, Colombia",NA,"202329BCPRC_stom_rep2_GM3426-5_25",2,25,9,1,"check"," (Operator: lizbethpino, Time: )","GM3426-5","test",10.75,-74.81666667,59,"Atlantico","Colombia","Subhumid lowland tropics","stom",-0.6,0.1,10,3.8,2,1,27.7534851879512,29.1,150,26.25,12.6,NA,NA,4,1,NA,25,9.1,10,20,2,270,20,5,3,1,2,3,55,4310,293,0,5,3,3,1,5,NA,6,25,26.25,7.28528986183719
